,Customer ID,Circle Name,Age,Gender,Pincode,Age On Network,Connection Type (Prepaid/Postpaid),Voice Usage (Slab),Data Usage (Slab),Sms Usage (Slab),ARPU,ISD Usage,IR Usage,Amazon Prime User,Netflix User,Sender ID,VAS Subscription,VIL App Web (Login/Registration),Active User (App / Web),Recharge Own Asset,Recharge Aggregator (Value),Recharge Aggregator (Volume),Recharge Aggregator (Partner Category),Bill Payment Own Asset,Bill Payment Aggregator (Value),Bill Payment Aggregator (Volume),Bill Payment Aggregator (Partner Name),Content App Stream,Content App Active User,Content App (Movie/Live TV/Shows),Content Genre,Content Language,Credit Limit,Category DND Flag,Brand Identifier
3646,3646,Thungathurthy,20-25,F,508221,22-24 Months,Prepaid,751-1000,10GB-15GB,51-100,1-50,Yes,Yes,Yes,Yes,Healthcare,Yes,Yes,Yes,Yes,501-750,5,Wallet,No,250-300,0,Payment Banking,Yes,No,Live TV,Thriller,Hindi,8000,Yes,Vodafone
3647,3647,Panruti,35-40,M,607805,14-16 Months,Postpaid,751-1000,5GB-7.5GB,201-250,250-300,Yes,Yes,No,Yes,Travel,No,No,Yes,No,1-50,3,Wallet,Yes,250-300,5,Wallet,Yes,No,Movies,Comedy,English,1000,Yes,Idea
3648,3648,Kanigiri,20-25,F,523252,2-4 Months,Postpaid,151-200,0GB-0.5GB,501-750,101-150,Yes,Yes,Yes,No,Banking Services,Yes,Yes,No,Yes,151-200,6,Wallet,Yes,151-200,7,Payment Banking,Yes,No,Movies,Comedy,Hindi,7000,Yes,Idea
3649,3649,Sangmeshwar,25-30,M,415610,14-16 Months,Prepaid,151-200,1.5GB-2GB,>1000,250-300,Yes,No,No,No,,Yes,No,Yes,No,501-750,1,Payment Banking,No,301-500,9,Payment Banking,Yes,No,Live TV,Sci-fi,English,9000,Yes,Vodafone
3650,3650,Nil,20-25,F,795113,14-16 Months,Postpaid,751-1000,7.5GB-10GB,151-200,301-500,No,Yes,Yes,Yes,Food,No,Yes,Yes,No,501-750,5,Payment Banking,Yes,751-1000,8,Payment Banking,Yes,Yes,Live TV,Romance,Hindi,2500,Yes,Idea
3651,3651,Bartola,55-60,F,781138,6-8 Months,Postpaid,101-150,10GB-15GB,101-150,501-750,No,Yes,No,No,Shopping,No,No,No,Yes,151-200,0,Wallet,Yes,101-150,2,Wallet,No,No,Shows,Fantasy,Hindi,3000,Yes,Vodafone
3652,3652,,45-50,M,496331,2-4 Months,Postpaid,301-500,2.5GB-5GB,301-500,201-250,No,No,No,Yes,Work,No,No,No,Yes,201-250,6,Payment Banking,Yes,501-750,1,Wallet,Yes,Yes,Shows,Fantasy,Hindi,1000,Yes,Idea
3653,3653,Omerga,25-30,F,413605,16-18 Months,Postpaid,1-50,5GB-7.5GB,201-250,1-50,No,Yes,Yes,No,Entertainment,No,Yes,No,Yes,301-500,3,Wallet,Yes,151-200,0,Wallet,Yes,Yes,Shows,Fantasy,Hindi,10000,No,Idea
3654,3654,Guduru,25-30,F,521149,6-8 Months,Postpaid,201-250,5GB-7.5GB,751-1000,1-50,Yes,Yes,No,No,,Yes,Yes,No,No,201-250,7,Wallet,No,51-100,6,Payment Banking,Yes,No,Shows,Action,English,9000,Yes,Vodafone
3655,3655,Mumbai,60-65,F,400037,12-14 Months,Postpaid,501-750,10GB-15GB,151-200,1-50,Yes,Yes,Yes,Yes,Lifestyle,Yes,Yes,Yes,Yes,>1000,6,Payment Banking,No,501-750,6,Wallet,Yes,No,Live TV,Thriller,Hindi,7000,Yes,Vodafone
3656,3656,Jaithari,50-55,M,484330,12-14 Months,Postpaid,101-150,2.5GB-5GB,1-50,1-50,No,Yes,No,No,Banking Services,Yes,No,No,Yes,101-150,8,Payment Banking,No,751-1000,6,Payment Banking,No,Yes,Movies,Thriller,English,1500,No,Idea
3657,3657,Karkala,20-25,M,574104,6-8 Months,Prepaid,301-500,2GB-2.5GB,201-250,1-50,No,No,Yes,No,Banking Services,Yes,Yes,Yes,Yes,201-250,6,Wallet,No,501-750,9,Payment Banking,No,No,Shows,Drama,English,5000,Yes,Vodafone
3658,3658,Basti Sadar,30-35,M,272170,2-4 Months,Prepaid,201-250,0GB-0.5GB,101-150,301-500,No,No,Yes,No,Travel,Yes,No,Yes,No,201-250,4,Wallet,Yes,151-200,3,Payment Banking,No,No,Movies,Drama,English,9000,No,Vodafone
3659,3659,Zalukie,45-50,F,797110,22-24 Months,Prepaid,1-50,2GB-2.5GB,201-250,250-300,No,No,No,No,Food,No,Yes,No,Yes,>1000,9,Payment Banking,No,101-150,7,Wallet,No,No,Live TV,Sci-fi,Hindi,2500,Yes,Vodafone
3660,3660,Rajnandgaon,65-70,F,491441,8-10 Months,Postpaid,51-100,0.5GB-1GB,101-150,301-500,No,Yes,No,Yes,Banking Services,No,No,Yes,No,501-750,2,Wallet,No,101-150,2,Wallet,No,No,Live TV,Fantasy,Hindi,7000,Yes,Idea
3661,3661,Udupi,45-50,F,576107,14-16 Months,Postpaid,250-300,2GB-2.5GB,151-200,1-50,Yes,No,No,No,Shopping,No,No,Yes,No,>1000,2,Wallet,No,151-200,0,Wallet,No,Yes,Live TV,Fantasy,English,500,Yes,Idea
3662,3662,Kunda,65-70,F,230141,20-22 Months,Postpaid,751-1000,>15GB,101-150,51-100,No,Yes,No,Yes,Food,No,No,No,No,250-300,4,Payment Banking,No,501-750,7,Wallet,No,No,Shows,Action,Hindi,1500,No,Vodafone
3663,3663,Chapra,30-35,M,841410,4-6 Months,Prepaid,301-500,1GB-1.5GB,201-250,151-200,No,No,No,No,,Yes,No,Yes,No,151-200,9,Wallet,Yes,101-150,9,Payment Banking,No,Yes,Live TV,Horror,English,2000,Yes,Idea
3664,3664,Farrukhabad,35-40,M,209601,4-6 Months,Prepaid,51-100,>15GB,>1000,1-50,Yes,Yes,Yes,No,Work,No,No,Yes,No,101-150,6,Payment Banking,No,751-1000,0,Wallet,Yes,Yes,Live TV,Sci-fi,English,8000,No,Idea
3665,3665,Phulwari,55-60,F,800001,10-12 Months,Prepaid,751-1000,0.5GB-1GB,51-100,151-200,Yes,No,No,No,,No,No,Yes,Yes,201-250,2,Payment Banking,Yes,1-50,0,Wallet,No,Yes,Movies,Romance,Hindi,4000,Yes,Vodafone
3666,3666,Kolkata,65-70,F,700095,16-18 Months,Postpaid,151-200,2.5GB-5GB,151-200,51-100,Yes,No,No,No,Healthcare,Yes,No,No,Yes,51-100,0,Wallet,Yes,1-50,1,Payment Banking,No,Yes,Live TV,Fantasy,English,9000,No,Idea
3667,3667,Bettiah,65-70,M,845451,8-10 Months,Prepaid,1-50,5GB-7.5GB,751-1000,1-50,Yes,No,No,No,,Yes,No,No,Yes,101-150,5,Wallet,No,1-50,2,Payment Banking,No,No,Live TV,Drama,Hindi,8000,Yes,Vodafone
3668,3668,Ramgarh,55-60,M,814102,20-22 Months,Postpaid,101-150,0.5GB-1GB,201-250,>1000,Yes,No,No,No,Healthcare,Yes,No,No,No,51-100,2,Wallet,Yes,301-500,7,Payment Banking,No,No,Movies,Fantasy,English,5000,Yes,Vodafone
3669,3669,Hanumangarh,60-65,M,335512,14-16 Months,Postpaid,201-250,1.5GB-2GB,301-500,201-250,Yes,Yes,Yes,Yes,Work,Yes,Yes,Yes,No,151-200,1,Wallet,No,>1000,2,Wallet,Yes,Yes,Live TV,Thriller,English,3000,Yes,Vodafone
3670,3670,Mohana,35-40,M,761017,22-24 Months,Prepaid,1501-2000,2.5GB-5GB,501-750,501-750,No,Yes,No,Yes,,Yes,No,Yes,No,501-750,1,Wallet,No,1-50,8,Payment Banking,No,Yes,Movies,Action,English,10000,Yes,Vodafone
3671,3671,Jhunjhunu,60-65,M,333041,2-4 Months,Prepaid,501-750,5GB-7.5GB,101-150,501-750,No,No,Yes,Yes,Travel,No,No,Yes,No,201-250,2,Wallet,No,101-150,8,Payment Banking,Yes,No,Movies,Action,Hindi,9000,No,Idea
3672,3672,Nirmal,20-25,M,504109,22-24 Months,Prepaid,51-100,10GB-15GB,751-1000,51-100,No,Yes,Yes,No,Lifestyle,No,Yes,Yes,Yes,1-50,8,Wallet,Yes,>1000,0,Payment Banking,No,No,Shows,Drama,Hindi,7000,No,Idea
3673,3673,Sagar,65-70,M,470113,22-24 Months,Prepaid,1501-2000,5GB-7.5GB,751-1000,501-750,No,No,No,No,Shopping,Yes,Yes,No,Yes,1-50,5,Wallet,Yes,201-250,8,Payment Banking,No,No,Shows,Romance,Hindi,1000,No,Idea
3674,3674,Koaria,60-65,F,313327,12-14 Months,Prepaid,751-1000,7.5GB-10GB,751-1000,501-750,No,No,Yes,No,Lifestyle,Yes,No,Yes,No,501-750,1,Payment Banking,Yes,>1000,7,Wallet,Yes,Yes,Movies,Sci-fi,English,8000,No,Idea
3675,3675,Bilaspur,35-40,M,174001,22-24 Months,Postpaid,1-50,2GB-2.5GB,101-150,151-200,Yes,No,No,Yes,Banking Services,No,No,No,No,1-50,6,Payment Banking,No,101-150,2,Wallet,No,No,Movies,Comedy,English,1500,No,Idea
3676,3676,Bihpur,65-70,F,853201,10-12 Months,Prepaid,201-250,0GB-0.5GB,201-250,101-150,Yes,No,No,Yes,Work,No,Yes,No,No,751-1000,9,Wallet,No,>1000,4,Payment Banking,Yes,Yes,Live TV,Romance,Hindi,1000,No,Idea
3677,3677,Bhuj,25-30,F,370040,16-18 Months,Postpaid,51-100,5GB-7.5GB,151-200,101-150,No,No,No,Yes,Food,Yes,No,Yes,No,250-300,1,Payment Banking,No,>1000,1,Payment Banking,No,No,Movies,Action,Hindi,9000,Yes,Vodafone
3678,3678,Basavakalyan,25-30,F,585419,0-2 Months,Postpaid,301-500,>15GB,151-200,501-750,No,No,Yes,Yes,Work,Yes,No,Yes,Yes,201-250,6,Wallet,No,751-1000,8,Payment Banking,No,Yes,Movies,Thriller,Hindi,7000,Yes,Idea
3679,3679,Shirur,20-25,F,412208,4-6 Months,Prepaid,1501-2000,0.5GB-1GB,201-250,751-1000,Yes,Yes,Yes,Yes,Work,No,No,No,Yes,201-250,3,Wallet,No,250-300,8,Wallet,Yes,Yes,Live TV,Thriller,English,6000,Yes,Idea
3680,3680,Amb,35-40,F,177211,10-12 Months,Postpaid,151-200,0GB-0.5GB,1-50,501-750,Yes,No,Yes,No,Work,Yes,Yes,No,Yes,301-500,2,Payment Banking,No,250-300,3,Wallet,Yes,No,Movies,Action,Hindi,1500,No,Vodafone
3681,3681,Tirunelveli,40-45,F,627202,22-24 Months,Prepaid,1-50,10GB-15GB,101-150,>1000,No,No,Yes,No,Healthcare,Yes,Yes,No,Yes,1-50,0,Wallet,Yes,151-200,7,Payment Banking,Yes,Yes,Shows,Horror,Hindi,4000,No,Vodafone
3682,3682,Nabinagar,45-50,M,824303,2-4 Months,Postpaid,301-500,1GB-1.5GB,51-100,1-50,No,Yes,No,No,Shopping,No,No,No,No,>1000,4,Wallet,No,151-200,5,Payment Banking,Yes,No,Movies,Drama,Hindi,8000,Yes,Idea
3683,3683,Patiali,35-40,F,207246,22-24 Months,Prepaid,1501-2000,>15GB,1-50,1-50,No,No,No,Yes,Shopping,Yes,Yes,Yes,Yes,250-300,7,Payment Banking,Yes,751-1000,9,Wallet,No,Yes,Movies,Thriller,Hindi,2000,Yes,Idea
3684,3684,S.A.S.Nagar (Mohali),35-40,M,160059,2-4 Months,Prepaid,201-250,1GB-1.5GB,751-1000,1-50,Yes,Yes,Yes,No,Entertainment,Yes,No,Yes,Yes,501-750,6,Payment Banking,No,301-500,5,Wallet,No,Yes,Live TV,Drama,English,8000,Yes,Idea
3685,3685,Dharapuram,30-35,F,638106,18-20 Months,Prepaid,301-500,1.5GB-2GB,151-200,>1000,Yes,No,No,No,Travel,Yes,Yes,Yes,Yes,501-750,1,Wallet,No,1-50,7,Wallet,Yes,No,Movies,Sci-fi,Hindi,6000,Yes,Idea
3686,3686,Pudukkottai,25-30,F,622001,12-14 Months,Postpaid,751-1000,1GB-1.5GB,201-250,301-500,Yes,Yes,Yes,No,Entertainment,Yes,No,Yes,Yes,301-500,6,Payment Banking,No,751-1000,2,Payment Banking,Yes,No,Live TV,Horror,English,3000,No,Vodafone
3687,3687,Rohru,35-40,M,171214,8-10 Months,Postpaid,1001-1500,0GB-0.5GB,>1000,301-500,Yes,No,Yes,Yes,Lifestyle,Yes,Yes,No,No,1-50,7,Payment Banking,Yes,1-50,6,Payment Banking,Yes,Yes,Shows,Drama,English,8000,No,Vodafone
3688,3688,Pedagantyada,30-35,M,530014,22-24 Months,Prepaid,1-50,5GB-7.5GB,151-200,751-1000,No,No,No,Yes,Shopping,Yes,Yes,Yes,No,>1000,9,Wallet,No,1-50,3,Payment Banking,Yes,No,Movies,Drama,English,500,Yes,Vodafone
3689,3689,Palanpur,40-45,F,385515,14-16 Months,Postpaid,1501-2000,1GB-1.5GB,250-300,151-200,No,Yes,No,No,,Yes,Yes,No,No,151-200,6,Wallet,Yes,>1000,7,Payment Banking,Yes,Yes,Movies,Sci-fi,English,2500,Yes,Idea
3690,3690,Kumbhalgarh,40-45,F,313325,6-8 Months,Postpaid,151-200,0GB-0.5GB,201-250,151-200,No,Yes,No,No,Lifestyle,No,Yes,No,No,250-300,3,Wallet,Yes,501-750,0,Payment Banking,No,No,Movies,Action,Hindi,3000,Yes,Vodafone
3691,3691,Nagaon,45-50,F,782103,10-12 Months,Prepaid,250-300,0.5GB-1GB,201-250,101-150,Yes,No,No,Yes,Food,Yes,Yes,Yes,Yes,51-100,4,Wallet,Yes,101-150,3,Payment Banking,Yes,No,Movies,Thriller,English,500,No,Vodafone
3692,3692,Khandwa,30-35,M,450112,12-14 Months,Prepaid,51-100,1GB-1.5GB,301-500,301-500,No,Yes,No,Yes,Travel,Yes,Yes,No,No,301-500,0,Payment Banking,Yes,1-50,7,Wallet,No,Yes,Live TV,Comedy,Hindi,2000,No,Vodafone
3693,3693,Jawad,40-45,F,458228,10-12 Months,Postpaid,151-200,2.5GB-5GB,>1000,51-100,Yes,Yes,Yes,No,Travel,Yes,No,Yes,Yes,301-500,5,Payment Banking,No,151-200,2,Payment Banking,Yes,Yes,Live TV,Fantasy,Hindi,1000,No,Idea
3694,3694,Tulsipur,65-70,F,271203,16-18 Months,Postpaid,101-150,7.5GB-10GB,>1000,>1000,No,Yes,No,No,,No,No,Yes,Yes,250-300,5,Wallet,Yes,501-750,6,Payment Banking,No,Yes,Shows,Thriller,English,500,Yes,Vodafone
3695,3695,Gangavati,20-25,F,583235,16-18 Months,Postpaid,250-300,5GB-7.5GB,201-250,201-250,No,No,Yes,No,Travel,Yes,No,Yes,Yes,201-250,3,Payment Banking,Yes,751-1000,9,Wallet,No,Yes,Movies,Comedy,Hindi,9000,No,Idea
3696,3696,Sambhal,60-65,M,244302,14-16 Months,Postpaid,250-300,5GB-7.5GB,751-1000,51-100,Yes,No,No,Yes,Banking Services,Yes,Yes,Yes,No,250-300,6,Wallet,No,1-50,2,Wallet,No,Yes,Movies,Comedy,English,500,No,Vodafone
3697,3697,Padampur,45-50,F,335041,2-4 Months,Postpaid,151-200,1.5GB-2GB,501-750,>1000,Yes,No,Yes,Yes,Entertainment,No,No,Yes,Yes,151-200,1,Wallet,Yes,501-750,4,Payment Banking,Yes,No,Movies,Romance,Hindi,2000,No,Vodafone
3698,3698,Jansath,25-30,M,251314,6-8 Months,Postpaid,1-50,1GB-1.5GB,201-250,101-150,Yes,Yes,Yes,No,Entertainment,Yes,Yes,Yes,No,151-200,9,Wallet,Yes,51-100,2,Wallet,No,No,Movies,Thriller,Hindi,7000,No,Vodafone
3699,3699,Singur,30-35,F,712409,6-8 Months,Postpaid,501-750,0.5GB-1GB,201-250,301-500,Yes,No,No,Yes,Healthcare,No,No,Yes,Yes,250-300,4,Payment Banking,No,51-100,6,Wallet,No,No,Movies,Action,English,7000,No,Vodafone
3700,3700,Jaipur,55-60,M,302012,4-6 Months,Postpaid,101-150,1GB-1.5GB,501-750,751-1000,No,No,Yes,Yes,Shopping,No,Yes,Yes,No,301-500,0,Payment Banking,No,201-250,5,Payment Banking,No,Yes,Live TV,Horror,Hindi,10000,No,Idea
3701,3701,Anaparthy,60-65,F,533346,12-14 Months,Postpaid,51-100,2.5GB-5GB,751-1000,201-250,No,Yes,Yes,Yes,Entertainment,No,No,No,Yes,201-250,6,Payment Banking,Yes,301-500,8,Payment Banking,No,No,Movies,Sci-fi,English,2000,No,Vodafone
3702,3702,Mirzapur,50-55,F,231211,22-24 Months,Postpaid,501-750,2.5GB-5GB,101-150,151-200,No,Yes,No,No,Travel,No,Yes,Yes,Yes,51-100,1,Wallet,No,201-250,7,Payment Banking,No,No,Movies,Romance,Hindi,7000,No,Vodafone
3703,3703,Shevgaon,25-30,M,414502,2-4 Months,Postpaid,101-150,0GB-0.5GB,>1000,501-750,No,Yes,No,Yes,Food,Yes,No,Yes,Yes,1-50,4,Wallet,No,151-200,2,Wallet,No,No,Movies,Action,Hindi,8000,Yes,Idea
3704,3704,Chatra,50-55,M,825401,4-6 Months,Postpaid,301-500,0.5GB-1GB,250-300,>1000,No,Yes,No,Yes,Lifestyle,No,Yes,No,Yes,301-500,2,Payment Banking,No,501-750,1,Wallet,No,No,Live TV,Fantasy,Hindi,2000,No,Vodafone
3705,3705,Likabali,55-60,M,791125,20-22 Months,Prepaid,151-200,7.5GB-10GB,151-200,501-750,No,No,No,Yes,Lifestyle,No,Yes,Yes,Yes,101-150,4,Wallet,No,101-150,7,Payment Banking,No,Yes,Movies,Drama,Hindi,10000,Yes,Idea
3706,3706,Devla,55-60,M,423110,0-2 Months,Postpaid,201-250,2GB-2.5GB,51-100,501-750,Yes,Yes,No,No,Entertainment,Yes,No,No,Yes,51-100,8,Payment Banking,Yes,51-100,9,Wallet,No,Yes,Movies,Drama,English,8000,No,Vodafone
3707,3707,Rohtak,65-70,M,124401,2-4 Months,Prepaid,1501-2000,5GB-7.5GB,501-750,101-150,Yes,No,Yes,No,Banking Services,Yes,No,No,No,1-50,9,Payment Banking,Yes,51-100,7,Payment Banking,No,No,Live TV,Fantasy,English,4000,Yes,Vodafone
3708,3708,Paroo,50-55,M,843107,8-10 Months,Postpaid,301-500,0.5GB-1GB,151-200,301-500,No,Yes,No,No,Food,No,Yes,No,No,751-1000,8,Payment Banking,Yes,51-100,7,Wallet,Yes,Yes,Movies,Action,English,2500,Yes,Vodafone
3709,3709,Jaipur,50-55,F,302012,2-4 Months,Prepaid,1501-2000,0GB-0.5GB,>1000,250-300,No,No,No,Yes,Shopping,No,Yes,Yes,No,101-150,5,Payment Banking,No,101-150,9,Wallet,No,No,Shows,Romance,Hindi,2000,No,Idea
3710,3710,Bailhongal,55-60,F,591112,0-2 Months,Postpaid,751-1000,2GB-2.5GB,751-1000,1-50,No,Yes,Yes,No,Travel,Yes,No,Yes,Yes,250-300,0,Wallet,Yes,301-500,6,Wallet,No,Yes,Live TV,Romance,English,1500,Yes,Vodafone
3711,3711,Kamareddy,20-25,M,503302,12-14 Months,Postpaid,201-250,10GB-15GB,>1000,201-250,No,No,No,Yes,Healthcare,No,No,Yes,Yes,301-500,6,Payment Banking,No,101-150,0,Wallet,Yes,No,Live TV,Drama,Hindi,6000,No,Vodafone
3712,3712,Betul,60-65,M,460001,6-8 Months,Postpaid,1-50,0GB-0.5GB,101-150,101-150,No,No,No,No,Food,Yes,No,Yes,Yes,>1000,0,Payment Banking,No,501-750,6,Payment Banking,Yes,Yes,Movies,Romance,English,5000,Yes,Idea
3713,3713,Basti Sadar,60-65,M,272002,4-6 Months,Prepaid,201-250,1GB-1.5GB,101-150,151-200,No,Yes,No,Yes,Work,No,Yes,No,Yes,501-750,8,Payment Banking,No,1-50,3,Payment Banking,Yes,No,Live TV,Horror,Hindi,1000,No,Idea
3714,3714,Sadar,35-40,F,276406,10-12 Months,Prepaid,751-1000,0GB-0.5GB,1-50,301-500,No,Yes,Yes,No,,No,No,No,Yes,>1000,8,Wallet,Yes,501-750,8,Payment Banking,No,No,Shows,Fantasy,English,3000,No,Idea
3715,3715,Jhajjar,40-45,M,124107,14-16 Months,Prepaid,1-50,7.5GB-10GB,250-300,301-500,Yes,Yes,No,No,Food,Yes,No,Yes,No,301-500,6,Payment Banking,No,501-750,2,Wallet,Yes,Yes,Movies,Comedy,Hindi,8000,Yes,Vodafone
3716,3716,Araria,30-35,F,854334,16-18 Months,Prepaid,201-250,>15GB,151-200,301-500,Yes,No,No,No,Shopping,Yes,No,No,Yes,101-150,1,Payment Banking,No,51-100,9,Payment Banking,No,Yes,Live TV,Thriller,Hindi,6000,Yes,Vodafone
3717,3717,Nanguneri,40-45,M,627118,14-16 Months,Postpaid,250-300,5GB-7.5GB,51-100,101-150,No,Yes,Yes,No,Food,Yes,No,Yes,Yes,51-100,6,Payment Banking,No,151-200,0,Payment Banking,Yes,Yes,Movies,Sci-fi,English,2500,Yes,Idea
3718,3718,,30-35,F,602021,6-8 Months,Prepaid,501-750,7.5GB-10GB,1-50,201-250,No,Yes,No,Yes,Banking Services,No,Yes,No,No,250-300,1,Payment Banking,Yes,51-100,6,Wallet,Yes,Yes,Shows,Horror,Hindi,500,No,Vodafone
3719,3719,Dhamdha,45-50,F,490036,4-6 Months,Prepaid,250-300,5GB-7.5GB,751-1000,301-500,No,No,Yes,Yes,Healthcare,Yes,No,No,Yes,51-100,2,Wallet,Yes,301-500,1,Wallet,No,Yes,Movies,Romance,English,9000,Yes,Idea
3720,3720,Mallappally,55-60,M,686547,20-22 Months,Prepaid,501-750,10GB-15GB,250-300,501-750,Yes,No,No,Yes,Lifestyle,No,No,No,Yes,201-250,1,Wallet,No,201-250,6,Payment Banking,Yes,No,Shows,Comedy,Hindi,7000,No,Vodafone
3721,3721,Jesar,40-45,F,364510,18-20 Months,Postpaid,1-50,0GB-0.5GB,51-100,751-1000,No,Yes,No,Yes,,No,Yes,No,No,501-750,6,Payment Banking,No,1-50,2,Wallet,Yes,No,Shows,Drama,Hindi,1000,Yes,Vodafone
3722,3722,Patan,60-65,F,384110,4-6 Months,Postpaid,1001-1500,2GB-2.5GB,301-500,151-200,Yes,Yes,No,No,Work,No,No,No,No,751-1000,3,Payment Banking,No,201-250,9,Wallet,No,No,Shows,Fantasy,English,1000,No,Vodafone
3723,3723,Srikakulam,35-40,F,532005,6-8 Months,Prepaid,201-250,0GB-0.5GB,51-100,250-300,Yes,No,No,Yes,Healthcare,No,Yes,Yes,Yes,>1000,3,Payment Banking,No,151-200,7,Wallet,No,Yes,Live TV,Fantasy,Hindi,3000,No,Idea
3724,3724,Chhura,55-60,F,493996,10-12 Months,Postpaid,501-750,0GB-0.5GB,250-300,201-250,Yes,Yes,Yes,No,Food,Yes,No,Yes,Yes,151-200,8,Wallet,Yes,1-50,2,Payment Banking,No,Yes,Shows,Romance,Hindi,1500,No,Vodafone
3725,3725,Dataganj,65-70,F,243636,20-22 Months,Postpaid,101-150,1.5GB-2GB,1-50,201-250,No,No,Yes,Yes,Travel,No,Yes,No,Yes,101-150,3,Wallet,Yes,101-150,5,Wallet,No,No,Live TV,Horror,Hindi,10000,No,Vodafone
3726,3726,Builaspur,55-60,M,244921,22-24 Months,Postpaid,101-150,2.5GB-5GB,151-200,201-250,No,No,No,Yes,Work,Yes,No,Yes,No,101-150,3,Payment Banking,No,201-250,8,Wallet,Yes,No,Movies,Horror,English,6000,No,Vodafone
3727,3727,Bikaner,55-60,M,334001,6-8 Months,Prepaid,51-100,1.5GB-2GB,>1000,51-100,No,Yes,Yes,Yes,Shopping,No,Yes,No,No,1-50,8,Payment Banking,No,1-50,0,Payment Banking,No,Yes,Movies,Sci-fi,English,7000,No,Vodafone
3728,3728,Gola,50-55,F,829110,18-20 Months,Prepaid,250-300,5GB-7.5GB,1-50,151-200,No,Yes,No,Yes,Entertainment,Yes,Yes,Yes,Yes,250-300,3,Wallet,Yes,250-300,1,Payment Banking,No,No,Shows,Drama,English,10000,Yes,Idea
3729,3729,Kannauj,40-45,F,209720,0-2 Months,Prepaid,250-300,0.5GB-1GB,51-100,201-250,No,Yes,Yes,No,Work,Yes,Yes,Yes,No,501-750,5,Wallet,No,151-200,0,Wallet,No,Yes,Live TV,Thriller,English,3000,No,Vodafone
3730,3730,Rangli,50-55,M,737131,18-20 Months,Prepaid,1001-1500,>15GB,201-250,1-50,Yes,No,Yes,Yes,Lifestyle,No,No,Yes,No,751-1000,8,Wallet,No,201-250,9,Payment Banking,Yes,Yes,Movies,Romance,Hindi,2500,Yes,Vodafone
3731,3731,Chodavaram,40-45,M,531022,16-18 Months,Postpaid,101-150,2GB-2.5GB,101-150,201-250,Yes,Yes,No,No,Healthcare,Yes,No,No,No,201-250,2,Wallet,Yes,>1000,1,Payment Banking,Yes,Yes,Shows,Thriller,Hindi,9000,No,Vodafone
3732,3732,Jabalpur,30-35,F,483053,10-12 Months,Postpaid,51-100,>15GB,>1000,751-1000,Yes,Yes,No,No,Lifestyle,Yes,No,No,No,201-250,1,Payment Banking,No,301-500,7,Wallet,No,Yes,Movies,Action,Hindi,2500,No,Vodafone
3733,3733,Nil,25-30,F,795113,16-18 Months,Prepaid,101-150,7.5GB-10GB,201-250,201-250,Yes,Yes,No,No,Healthcare,No,No,Yes,Yes,501-750,1,Wallet,No,501-750,5,Payment Banking,Yes,Yes,Movies,Sci-fi,English,4000,No,Vodafone
3734,3734,,20-25,M,788804,16-18 Months,Postpaid,1-50,10GB-15GB,501-750,51-100,Yes,No,No,Yes,Travel,Yes,No,No,Yes,301-500,9,Payment Banking,Yes,501-750,9,Wallet,Yes,Yes,Shows,Sci-fi,Hindi,8000,Yes,Vodafone
3735,3735,Rampura Phul,50-55,M,151206,16-18 Months,Prepaid,1-50,0GB-0.5GB,151-200,51-100,Yes,Yes,Yes,No,Shopping,No,Yes,No,No,151-200,1,Payment Banking,Yes,751-1000,4,Wallet,Yes,Yes,Live TV,Sci-fi,English,5000,No,Vodafone
3736,3736,Pulivendla,20-25,M,516349,2-4 Months,Postpaid,501-750,1.5GB-2GB,301-500,>1000,No,Yes,No,Yes,Healthcare,Yes,No,No,No,101-150,1,Payment Banking,No,101-150,8,Payment Banking,Yes,Yes,Movies,Romance,Hindi,500,Yes,Vodafone
3737,3737,Mallial,40-45,M,505452,2-4 Months,Postpaid,250-300,7.5GB-10GB,1-50,1-50,Yes,No,Yes,Yes,Banking Services,Yes,No,No,No,301-500,6,Payment Banking,No,101-150,9,Payment Banking,No,No,Shows,Romance,Hindi,10000,No,Idea
3738,3738,Kovvur,65-70,F,534350,16-18 Months,Postpaid,1001-1500,0GB-0.5GB,101-150,>1000,No,Yes,No,Yes,Banking Services,Yes,Yes,Yes,No,751-1000,6,Payment Banking,No,250-300,1,Wallet,Yes,Yes,Shows,Thriller,Hindi,5000,No,Idea
3739,3739,Batala,25-30,F,143602,8-10 Months,Prepaid,751-1000,0.5GB-1GB,250-300,151-200,Yes,No,Yes,Yes,Shopping,No,Yes,Yes,No,101-150,4,Wallet,Yes,151-200,0,Wallet,Yes,Yes,Movies,Action,Hindi,3000,No,Vodafone
3740,3740,Channagiri,55-60,M,577552,6-8 Months,Postpaid,301-500,2GB-2.5GB,1-50,201-250,Yes,No,Yes,Yes,Lifestyle,No,No,No,No,151-200,7,Payment Banking,Yes,301-500,9,Payment Banking,Yes,Yes,Movies,Horror,Hindi,4000,No,Idea
3741,3741,Mohla,45-50,M,491666,8-10 Months,Prepaid,151-200,1.5GB-2GB,301-500,751-1000,Yes,No,No,Yes,Work,Yes,No,No,No,51-100,0,Wallet,Yes,>1000,6,Payment Banking,Yes,Yes,Movies,Thriller,English,4000,No,Vodafone
